risorsa,url,title,editor,author,contributor,shelfmark,page,place of publishing,year of publishing,issuance,identifier,licence,geographic place,city,latitude,longitude,href
25505293117,https://farm5.staticflickr.com/4606/25505293117_1dc4150d9e_o.jpg,Palermo – Foro Umberto I. Lo Statuto. Il tenente generale Crema e le Autorità,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,373,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (373),CC BY SA 4.0,"foro Umberto I, Foro Italico, Palermo",Palermo,38.118554,13.372099,https://www.flickr.com/photos/biblioteca-comunale-palermo/25505293117
25505431387,https://farm5.staticflickr.com/4603/25505431387_e0aa36eb10_o.jpg,Palermo – Foro Umberto I. Lo Statuto. Rivista Militare,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,376,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (376),CC BY SA 4.0,"foro Umberto I, Foro Italico, Palermo",Palermo,38.118335,13.372313,https://www.flickr.com/photos/biblioteca-comunale-palermo/25505431387
25505803237,https://farm5.staticflickr.com/4744/25505803237_22716665d4_o.jpg,Palermo – Foro Italico e Monte Pellegrino,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,383,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (383),CC BY SA 4.0,"foro Umberto I, Foro Italico, Marina, Palermo",Palermo,38.117744,13.372828,https://www.flickr.com/photos/biblioteca-comunale-palermo/25505803237
25623733247,https://farm5.staticflickr.com/4707/25623733247_6a5c79e0af_o.jpg,Palermo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,400,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (400),CC BY SA 4.0,"corso dei Mille, Stabilimento Mulino Virga",Palermo,38.107356,13.371230,https://www.flickr.com/photos/biblioteca-comunale-palermo/25623733247
25761133747,https://farm5.staticflickr.com/4759/25761133747_eab0c9d4b5_o.jpg,Palermo - Fiume Oreto,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,417,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (417),CC BY SA 4.0,"Fiume Oreto, Palermo",Palermo,38.111815,13.379029,https://www.flickr.com/photos/biblioteca-comunale-palermo/25761133747
26260065599,https://farm5.staticflickr.com/4452/26260065599_be20d5f310_o.jpg,Palermo - Cala e,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,11,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (11),CC BY SA 4.0,"La Cala, porto, porta Carbone, Palermo",Palermo,38.119221,13.367174,https://www.flickr.com/photos/biblioteca-comunale-palermo/26260065599
26260490989,https://farm5.staticflickr.com/4468/26260490989_262682227c_o.jpg,Palermo - Cala - Imbarco - Emigranti,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,14,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (14),CC BY SA 4.0,"La Cala, emigranti, imbarco, porto, Palermo",Palermo,38.119221,13.367174,https://www.flickr.com/photos/biblioteca-comunale-palermo/26260490989
26331713639,https://farm5.staticflickr.com/4513/26331713639_6a5a5cc29b_o.jpg,Palermo - Porto,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,33,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (33),CC BY SA 4.0,"Porto, Monte Pellegrino, molo, banchina, barche, nave Palermo",Palermo,38.121120,13.370704,https://www.flickr.com/photos/biblioteca-comunale-palermo/26331713639
26332269479,https://farm5.staticflickr.com/4459/26332269479_16238e3a68_o.jpg,Palermo - Veduta del Porto,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,34,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (34),CC BY SA 4.0,"Porto, barche, molo, banchina, Palermo",Palermo,38.125501,13.368065,https://www.flickr.com/photos/biblioteca-comunale-palermo/26332269479
26332464669,https://farm5.staticflickr.com/4503/26332464669_4006d7834b_o.jpg,Palermo - Porto,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,37,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (37),CC BY SA 4.0,"Porto, barche, molo, banchina, navi, Palermo",Palermo,38.125619,13.365833,https://www.flickr.com/photos/biblioteca-comunale-palermo/26332464669
26482143179,https://farm5.staticflickr.com/4558/26482143179_6268d11b56_o.jpg,Monte Pellegrino,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,39,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (39),CC BY SA 4.0,"Porto, barche, molo, banchina, navi, Monte Pellegrino, Palermo",Palermo,38.119221,13.367174,https://www.flickr.com/photos/biblioteca-comunale-palermo/26482143179
26482215229,https://farm5.staticflickr.com/4576/26482215229_8a0fcdd358_o.jpg,Veduta del Porto,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,40,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (40),CC BY SA 4.0,"Porto, barche, veduta, molo, banchina, navi, Palermo",Palermo,38.127332,13.365780,https://www.flickr.com/photos/biblioteca-comunale-palermo/26482215229
26503200939,https://farm5.staticflickr.com/4527/26503200939_3231c77bb6_o.jpg,Palermo - Il Porto con veduta della Città,"Dr. Trenkler Co., Lipsia","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,41,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (41),CC BY SA 4.0,"Porto, barche, molo, banchina, navi, Palermo",Palermo,38.127332,13.365780,https://www.flickr.com/photos/biblioteca-comunale-palermo/26503200939
26505545768,https://farm5.staticflickr.com/4672/26505545768_f2fe4c8cf6_o.jpg,Palermo – Foro Italico col Monte Pellegrino,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,365,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (365),CC BY SA 4.0,"Foro Italico, Palermo",Palermo,38.117727,13.372614,https://www.flickr.com/photos/biblioteca-comunale-palermo/26505545768
26506520138,https://farm5.staticflickr.com/4666/26506520138_f2e232b0bc_o.jpg,Palermo – Foro Umberto I. Lo Statuto. Rivista di garibaldini,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,379,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (379),CC BY SA 4.0,"foro Umberto I, Foro Italico, Palermo",Palermo,38.118284,13.372313,https://www.flickr.com/photos/biblioteca-comunale-palermo/26506520138
26506565929,https://farm5.staticflickr.com/4564/26506565929_6375d1db05_o.jpg,Palermo - Banchina d'approdo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,55,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (55),CC BY SA 4.0,"Porto, barche, molo, banchina, navi, Monte Pellegrino, Palermo",Palermo,38.132328,13.362936,https://www.flickr.com/photos/biblioteca-comunale-palermo/26506565929
26506583428,https://farm5.staticflickr.com/4609/26506583428_3f3dbc5e32_o.jpg,Palermo – Foro Italico e Monte Pellegrino,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,381,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (381),CC BY SA 4.0,"foro Umberto I, Foro Italico, Marina, Palermo",Palermo,38.117659,13.372657,https://www.flickr.com/photos/biblioteca-comunale-palermo/26506583428
26506640178,https://farm5.staticflickr.com/4622/26506640178_189df2986d_o.jpg,Palermo – Foro Italico,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,382,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (382),CC BY SA 4.0,"foro Umberto I, Foro Italico, Marina, Palermo",Palermo,38.120073,13.373343,https://www.flickr.com/photos/biblioteca-comunale-palermo/26506640178
26512935687,https://farm1.staticflickr.com/895/26512935687_868f8f655c_o.jpg,Palermo - Zisa,,,Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,14,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (14),CC BY SA 4.0,"Palermo, Zisa, castello della Zisa",Palermo,38.116984,13.341050,https://www.flickr.com/photos/biblioteca-comunale-palermo/26512935687
26524640918,https://farm5.staticflickr.com/4694/26524640918_cb49cebfbb_o.jpg,Palermo - Porto,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,95,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (95),CC BY SA 4.0,"Porto, Cala, Palermo",Palermo,38.119659,13.368708,https://www.flickr.com/photos/biblioteca-comunale-palermo/26524640918
26545516938,https://farm5.staticflickr.com/4704/26545516938_91445b4d96_o.jpg,Palermo - Panorama della Marina,Devaux Paris,,Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,391,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (391),CC BY SA 4.0,"Palermo, Foro Italico,Foro Umberto I, Marina",Palermo,38.118689,13.374545,https://www.flickr.com/photos/biblioteca-comunale-palermo/26545516938
26609011779,https://farm5.staticflickr.com/4558/26609011779_3e4bacc417_o.jpg,Palermo - Dogana - I.,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,63,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (63),CC BY SA 4.0,"Porto, barche, navi, molo, dogana, Palermo",Palermo,38.121120,13.370704,https://www.flickr.com/photos/biblioteca-comunale-palermo/26609011779
26609388289,https://farm5.staticflickr.com/4564/26609388289_1600656f55_o.jpg,Palermo - Il Monte Pellegrino dal Molo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,67,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (67),CC BY SA 4.0,"Porto, barche, navi, molo, banchina, Lanterna, faro, Monte Pellegrino, Palermo",Palermo,38.131957,13.370060,https://www.flickr.com/photos/biblioteca-comunale-palermo/26609388289
26623047728,https://farm5.staticflickr.com/4622/26623047728_b2ffee653d_o.jpg,Palermo – Foro Umberto I,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,396,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (396),CC BY SA 4.0,"Foro Italico, Foro Umberto I, Palermo",Palermo,38.115590,13.374180,https://www.flickr.com/photos/biblioteca-comunale-palermo/26623047728
26623380118,https://farm5.staticflickr.com/4699/26623380118_d41a182021_o.jpg,Palermo - Kalsa - Antico quartiere arabo,Sciutto,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,401,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (401),CC BY SA 4.0,Kalsa,Palermo,38.115725,13.372421,https://www.flickr.com/photos/biblioteca-comunale-palermo/26623380118
26623991258,https://farm5.staticflickr.com/4615/26623991258_2abaf8a259_o.jpg,Palermo – Via Libertà,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,410,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (410),CC BY SA 4.0,via Libertà,Palermo,38.131327,13.351253,https://www.flickr.com/photos/biblioteca-comunale-palermo/26623991258
26624173348,https://farm5.staticflickr.com/4721/26624173348_a486854026_o.jpg,Palermo - P.za Castello - Mercato della frutta,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,411,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (411),CC BY SA 4.0,piazza Castello,Palermo,38.120631,13.366413,https://www.flickr.com/photos/biblioteca-comunale-palermo/26624173348
26632645749,https://farm5.staticflickr.com/4570/26632645749_6ce09a26f4_o.jpg,Palermo - Porta Felice e Foro Umberto I,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,124,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (124),CC BY SA 4.0,"porta Felice, Foro Umberto I, Foro Italico, Palermo",Palermo,38.119753,13.371337,https://www.flickr.com/photos/biblioteca-comunale-palermo/26632645749
26634396369,https://farm5.staticflickr.com/4571/26634396369_e87022be58_o.jpg,Palermo - Veduta del Porto,"Verderosa, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,77,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (77),CC BY SA 4.0,"Porto, barche, navi, molo, banchina, lanterna, faro, Palermo",Palermo,38.128412,13.374309,https://www.flickr.com/photos/biblioteca-comunale-palermo/26634396369
26635296469,https://farm5.staticflickr.com/4524/26635296469_832a430dd0_o.jpg,Palermo - Antemurale,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,82,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (82),CC BY SA 4.0,"Porto, barche, molo, banchina, nave, Monte Pellegrino, Palermo",Palermo,38.128412,13.374309,https://www.flickr.com/photos/biblioteca-comunale-palermo/26635296469
26635522059,https://farm5.staticflickr.com/4559/26635522059_48d0f81413_o.jpg,Palermo - Spiazzo davanti la Porta d'Ossuna,"F. Verderosa, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,136,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (136),CC BY SA 4.0,"Porta d'Ossuna, corso Alberto Amedeo, Palermo",Palermo,38.115836,13.351210,https://www.flickr.com/photos/biblioteca-comunale-palermo/26635522059
26635540409,https://farm5.staticflickr.com/4532/26635540409_32274d05a5_o.jpg,Palermo - Il Monte Pellegrino col porto e l'antemurale,Alterocca Terni fot. Alinari,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,85,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (85),CC BY SA 4.0,"Porto, barche, nave, molo, banchina, Monte Pellegrino, Dogana, capitaneria, La Cala, Palermo",Palermo,38.121120,13.370704,https://www.flickr.com/photos/biblioteca-comunale-palermo/26635540409
26635650069,https://farm5.staticflickr.com/4556/26635650069_fbaca0832e_o.jpg,Palermo - Monte Pellegrino dal molo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,86,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (86),CC BY SA 4.0,"Porto, barche, nave, molo, banchina, Monte Pellegrino, Palermo",Palermo,38.123213,13.372421,https://www.flickr.com/photos/biblioteca-comunale-palermo/26635650069
26635916489,https://farm5.staticflickr.com/4515/26635916489_92f56cdd79_o.jpg,Palermo - Porta S. Agata,"F. Verderosa, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,139,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (139),CC BY SA 4.0,"Chiesa del Carmine, Porta San'Agata, Palermo",Palermo,38.109320,13.361391,https://www.flickr.com/photos/biblioteca-comunale-palermo/26635916489
26655930469,https://farm5.staticflickr.com/4551/26655930469_0c9e2d8e5b_o.jpg,Saluti da Palermo - Quattro Cantoni e via Macqueda,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,147,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (147),CC BY SA 4.0,"via Macqueda, Quattro Canti, Quattro Cantoni, Piazza Vigliena, Palermo",Palermo,38.115726,13.361413,https://www.flickr.com/photos/biblioteca-comunale-palermo/26655930469
26656123879,https://farm5.staticflickr.com/4552/26656123879_b798faf2fd_o.jpg,Quattro Canti,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,149,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (149),CC BY SA 4.0,"via Macqueda, via Maqueda, Quattro Canti, Quattro Cantoni, Piazza Vigliena, Palermo",Palermo,38.115726,13.361413,https://www.flickr.com/photos/biblioteca-comunale-palermo/26656123879
26656336329,https://farm5.staticflickr.com/4560/26656336329_d313a7f10f_o.jpg,Rircodo di Palermo - Quatrocantoni e Corso Vitt. Emanuele,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,151,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (151),CC BY SA 4.0,"corso Vittorio Emanuele, Quattro Canti, Quattro Cantoni, Piazza Vigliena, Palermo",Palermo,38.115726,13.361413,https://www.flickr.com/photos/biblioteca-comunale-palermo/26656336329
26656928999,https://farm5.staticflickr.com/4535/26656928999_98986f7cbf_o.jpg,Palermo - Corso calatafimi,"Devaux, Paris","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,235,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (235),CC BY SA 4.0,"Palermo, corso Calatafimi, piazza Indipendenza",Palermo,38.110214,13.347873,https://www.flickr.com/photos/biblioteca-comunale-palermo/26656928999
26658068789,https://farm5.staticflickr.com/4568/26658068789_01671a4bfc_o.jpg,Palermo - Quattro Cantoni con via Macqueda,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,155,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (155),CC BY SA 4.0,"Quattro Canti, Quattro Cantoni, via Macqueda, via Maqueda, Piazza Vigliena, Palermo",Palermo,38.115726,13.361413,https://www.flickr.com/photos/biblioteca-comunale-palermo/26658068789
26761650709,https://farm5.staticflickr.com/4574/26761650709_4826c72894_o.jpg,Parte centrale della gran Fontana di piazza Pretoria,"Stengel &amp; Co., Dresda","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,167,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (167),CC BY SA 4.0,"Piazza Pretoria, Piazza della Vergona, Palermo",Palermo,38.115415,13.362078,https://www.flickr.com/photos/biblioteca-comunale-palermo/26761650709
